2008-10-12 19:00,22,19,80,1012,15,ESE,11.1,Overcast
2008-10-13 07:00,21,19,86,1013,10,SE,18.5,Overcast
2008-10-13 13:00,25,19,62,1013,25,SE,18.5,MostlyCloudy
2008-10-14 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-14 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-15 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-15 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-16 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-16 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-17 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-17 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-18 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-18 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-19 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-19 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-20 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-20 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-21 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-21 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-22 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-22 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-23 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-23 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-24 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-24 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-25 07:00,22,18,73,1014,10,S,7.4,Overcast
2008-10-25 13:00,25,19,58,1014,20,S,11.1,Overcast
2008-10-26 19:00,23,20,78,1014,15,SE,25.9,Overcast
2008-10-27 07:00,22,19,79,1014,10,SE,11.1,MostlyCloudy
2008-10-27 13:00,26,20,60,1015,20,SE,22.2,MostlyCloudy
2008-10-27 19:00,22,20,86,1013,4.0,S,11.1,Overcast
2008-10-28 07:00,21,20,95,1014,4.0,SSE,7.4,Rain
2008-10-28 13:00,24,20,75,1014,10,SSE,14.8,MostlyCloudy
2008-10-28 19:00,22,20,85,1013,4.0,S,7.4,Overcast
2008-10-29 07:00,20,20,97,1014,4.0,S,11.1,MostlyCloudy
2008-10-29 13:00,25,21,73,1014,4.0,SSE,18.5,Overcast
2008-10-29 19:00,21,20,92,1013,7,SSE,7.4,MostlyCloudy
2008-10-30 07:00,21,20,90,1014,7,S,7.4,Rain
2008-10-30 13:00,24,21,74,1015,10,SSE,14.8,MostlyCloudy
2008-10-30 19:00,21,20,87,1014,4.0,SSE,14.8,Rain
2008-10-31 07:00,20,19,95,1016,7,SSE,11.1,PartlyCloudy
2008-10-31 13:00,25,20,70,1016,15,SSE,7.4,MostlyCloudy
2008-10-31 19:00,22,18,77,1014,7,SSE,11.1,Overcast
2008-11-01 07:00,21,20,88,1016,7,SSE,7.4,Overcast
2008-11-01 13:00,25,20,70,1016,15,S,11.1,MostlyCloudy
2008-11-01 19:00,22,20,81,1013,7,SSE,3.7,Overcast
2008-11-02 07:00,21,19,83,1015,7,S,7.4,Overcast
2008-11-02 13:00,25,20,71,1017,10,SSE,7.4,Overcast
2008-11-02 19:00,22,19,79,1013,7,SSE,7.4,MostlyCloudy
2008-11-03 07:00,20,20,92,1015,7,SSE,7.4,Overcast
2008-11-03 13:00,24,20,70,1015,7,SSE,14.8,Overcast
2008-11-03 19:00,22,20,80,1013,15,SE,22.2,ScatteredClouds
2008-11-04 07:00,21,20,92,1013,20,SE,14.8,ScatteredClouds
2008-11-04 13:00,26,23,74,1015,20,SE,22.2,MostlyCloudy
2008-11-04 19:00,22,20,81,1013,10,SE,18.5,Overcast
2008-11-05 07:00,22,20,89,1014,15,SE,18.5,MostlyCloudy
2008-11-05 13:00,27,20,58,1014,30,SE,22.2,PartlyCloudy
2008-11-06 07:00,21,19,86,1015,10,SE,7.4,Overcast
2008-11-06 13:00,25,21,71,1015,7,SW,22.2,MostlyCloudy
